THETA_0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
1.0,10.0,211.0,0.653846150703,0.999999992063,0.825396818846,2.0,1.0,0.0,2.0,4.62085308057,9.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,717.0,375.75,0.0,617900.0,166933.333333,0.0,4646.54137116,2898.83514122,3100.0,3100.0,3100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0222649430193,0.742991395264,0.0222375866826,0.190262631289,0.0222434437448,0.444791666667,0.2578125,0.0473933649289,0.00473933649289,0.909090909091,0.0909090909091,0.4325,0.25,0.7,-0.2,-0.2,-0.2,0.0,0.0,0.5,0.0,21900.0
1.0,14.0,377.0,0.60869565052,0.999999995833,0.72083333033,13.0,4.0,1.0,1.0,4.6976127321,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,982.0,384.333333333,0.0,843300.0,200085.25,0.0,3571.91357906,1575.18234118,1500.0,2600.0,2133.33333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14834785977,0.0250036361148,0.650610409545,0.0250022112229,0.151035883347,0.490770135215,0.114814814815,0.0424403183024,0.0,1.0,0.0,0.30625,0.2,0.7,0.0,0.0,0.0,0.642857142857,0.214285714286,0.142857142857,0.214285714286,2400.0
1.0,12.0,736.0,0.478323698731,0.999999997942,0.598765430867,17.0,3.0,15.0,1.0,4.50951086957,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,790.0,364.142857143,1500.0,843300.0,201471.428571,1113.5,7045.77272727,3557.52733451,4500.0,34100.0,19300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285738072041,0.719551828943,0.0285727716536,0.194729051506,0.0285725406934,0.570882435466,-0.0989127384961,0.0176630434783,0.0217391304348,0.448275862069,0.551724137931,0.297668997669,0.0833333333333,0.7,-0.464409722222,-1.0,-0.155555555556,0.883333333333,-0.216666666667,0.383333333333,0.216666666667,848.0
1.0,11.0,781.0,0.522448978881,0.999999998039,0.643137253641,20.0,5.0,2.0,10.0,4.82586427657,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1100.0,251.196666667,13800.0,843300.0,496916.666667,2270.33303167,5700.13889508,3851.44909817,1200.0,62300.0,15200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59692441009,0.0335807244898,0.0333535809431,0.0333339492264,0.302807335251,0.455279839208,0.131779529994,0.0358514724712,0.0153649167734,0.7,0.3,0.408143939394,0.1,0.8,-0.343402777778,-1.0,-0.1,0.0,0.0,0.5,0.0,5700.0
1.0,10.0,348.0,0.583333331533,0.999999995671,0.623376620678,21.0,3.0,1.0,0.0,4.94827586207,10.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1500.0,450.5,0.0,617900.0,148680.0,0.0,4016.60888889,2449.16149235,2000.0,4200.0,2900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209999024291,0.0202608745937,0.144274151956,0.79446174416,0.0200033268611,0.503863636364,-0.0853787878788,0.014367816092,0.0402298850575,0.263157894737,0.736842105263,0.326666666667,0.1,0.5,-0.220833333333,-0.4,-0.125,0.0,0.0,0.5,0.0,10300.0
1.0,8.0,412.0,0.566831681765,0.999999995951,0.753036434198,8.0,7.0,1.0,0.0,4.68446601942,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,393.0,154.333333333,0.0,843300.0,157060.0,0.0,3578.49308671,2499.78520948,1700.0,10100.0,5260.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200618702372,0.0200008634712,0.0200721263157,0.020000154104,0.919864985872,0.453767942584,0.0997707336523,0.0364077669903,0.0194174757282,0.652173913043,0.347826086957,0.342752525253,0.0625,0.8,-0.23125,-0.4,-0.1,0.0,0.0,0.5,0.0,1400.0
1.0,14.0,350.0,0.596330273406,0.999999995261,0.672985778801,24.0,1.0,1.0,0.0,4.87142857143,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1900.0,533.857142857,0.0,843300.0,280687.5,0.0,4768.85655738,2952.52970551,883.0,883.0,883.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0262362692201,0.898315986206,0.0251976419416,0.0252481957878,0.025001906845,0.371031746032,0.0176587301587,0.0228571428571,0.0171428571429,0.571428571429,0.428571428571,0.274479166667,0.0333333333333,0.5,-0.2125,-0.5,-0.05,0.0,0.0,0.5,0.0,945.0
1.0,7.0,843.0,0.463980463414,0.999999997877,0.666666665251,12.0,10.0,1.0,0.0,4.58007117438,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,296.0,154.6,2900.0,843300.0,212480.0,1403.59375,3733.22417582,2969.77302509,1800.0,19100.0,5400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.703264384381,0.040008162087,0.0402580168558,0.0406860163104,0.175783420366,0.467865508083,0.111126273083,0.0367734282325,0.0225385527877,0.62,0.38,0.415205278592,0.05,1.0,-0.277736006683,-1.0,-0.05,0.25,0.0,0.25,0.0,2500.0
1.0,11.0,242.0,0.626050417538,0.999999992701,0.788321162129,8.0,5.0,1.0,0.0,4.88842975207,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,970.0,239.2,0.0,843300.0,318985.714286,0.0,3602.62455453,2167.71271733,2100.0,663600.0,279660.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286564677263,0.0285838908747,0.386260958363,0.0285785184704,0.527920164565,0.613768115942,-0.0853260869565,0.0165289256198,0.0330578512397,0.333333333333,0.666666666667,0.190625,0.0625,0.5,-0.340625,-0.8,-0.125,1.0,-0.125,0.5,0.125,1600.0
1.0,10.0,207.0,0.599033813531,0.999999992481,0.714285708915,5.0,3.0,1.0,0.0,5.09178743961,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,802.0,248.125,6300.0,690400.0,259625.0,2047.90328638,3358.14880952,2763.36589539,1600.0,2100.0,1850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0255372017109,0.0250466128537,0.899313193309,0.02510111078,0.0250018813468,0.278222222222,-0.0971111111111,0.0048309178744,0.024154589372,0.166666666667,0.833333333333,0.16,0.16,0.16,-0.373333333333,-0.8,-0.1,0.0,0.0,0.5,0.0,917.0
1.0,11.0,250.0,0.635627527791,0.99999999359,0.782051277038,4.0,3.0,1.0,0.0,4.416,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,539.0,137.333333333,0.0,843300.0,326016.0,0.0,3609.71837579,2368.11297357,9000.0,9700.0,9350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293259301217,0.028587038676,0.306634450082,0.0285785569106,0.60687402421,0.360745400433,0.147838203463,0.036,0.008,0.818181818182,0.181818181818,0.30911976912,0.1,0.5,-0.208333333333,-0.291666666667,-0.125,0.1,-0.3,0.4,0.3,2000.0
1.0,8.0,1637.0,0.426260111745,0.999999998952,0.625786162866,10.0,0.0,1.0,0.0,5.14050091631,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,731.0,316.0,0.0,843300.0,103691.8,0.0,5411.45454545,2266.81468972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0202890168727,0.0201931419339,0.757332002908,0.020000901819,0.182184936466,0.417408378658,0.131525612187,0.0317654245571,0.0116065974343,0.732394366197,0.267605633803,0.35188020313,0.0625,1.0,-0.330201304543,-0.8,-0.1,0.0,0.0,0.5,0.0,1500.0
1.0,11.0,190.0,0.647368417645,0.999999991667,0.774999993542,6.0,2.0,0.0,0.0,4.71578947368,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,751.0,298.375,10600.0,843300.0,136837.5,2259.53488372,6179.78947368,3845.19379031,1400.0,1400.0,1400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250003858534,0.0250151206705,0.148786242266,0.0250216342132,0.776176616997,0.417504591368,0.0303776400367,0.0473684210526,0.0421052631579,0.529411764706,0.470588235294,0.348484848485,0.136363636364,0.5,-0.308506944444,-0.65,-0.125,0.427272727273,-0.131818181818,0.0727272727273,0.131818181818,24500.0
1.0,8.0,613.0,0.47775947203,0.99999999711,0.650289015462,10.0,9.0,1.0,0.0,4.53507340946,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,477.0,180.833333333,7100.0,843300.0,194983.333333,2164.92857143,4007.33449175,2986.5724173,2600.0,11600.0,5966.66666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0341248053699,0.033371257985,0.0333596647987,0.0333909577053,0.865753314141,0.52465251252,0.147264663441,0.0570962479608,0.0293637846656,0.660377358491,0.339622641509,0.41952690167,0.0625,1.0,-0.259413580247,-0.8,-0.1,0.3,0.0,0.2,0.0,3700.0
1.0,13.0,89.0,0.747126428194,0.999999979592,0.836734676801,6.0,2.0,1.0,1.0,4.97752808989,9.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,975.0,232.0,0.0,843300.0,238154.111111,0.0,5510.9375,2921.05875982,1200.0,5300.0,3250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.910429221972,0.0222238476547,0.0222230096501,0.0228704250439,0.022253495679,0.5,0.3,0.0224719101124,0.0,1.0,0.0,0.45,0.4,0.5,0.0,0.0,0.0,0.3,1.0,0.2,1.0,720.0
1.0,14.0,363.0,0.495626820712,0.99999999631,0.523985237919,34.0,4.0,24.0,0.0,4.98071625344,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,506.0,242.285714286,0.0,690400.0,196962.5,0.0,11671.0,3665.8894854,1000.0,1500.0,1250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252467297257,0.0251001470214,0.291260865937,0.524978480014,0.133413777302,0.377344877345,0.0826479076479,0.0330578512397,0.0165289256198,0.666666666667,0.333333333333,0.202272727273,0.136363636364,0.5,-0.123611111111,-0.2,-0.05,0.375,-0.125,0.125,0.125,885.0
1.0,7.0,626.0,0.470209339017,0.99999999726,0.632876710595,4.0,1.0,1.0,0.0,4.93450479233,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,791.0,131.0,0.0,843300.0,262542.857143,0.0,3445.03399048,2410.46330416,775.0,775.0,775.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742739399964,0.170665877883,0.0285723370876,0.0285722953534,0.0294500897115,0.396759777579,0.1457223093,0.0447284345048,0.0303514376997,0.595744680851,0.404255319149,0.44724025974,0.0333333333333,0.9,-0.237938596491,-0.4,-0.05,0.0,0.0,0.5,0.0,573.0
1.0,10.0,696.0,0.536731633378,0.999999997712,0.695652172321,31.0,17.0,3.0,13.0,4.67959770115,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,546.0,121.859,30900.0,843300.0,468660.0,3401.52536911,8818.08163265,6015.69229222,1100.0,102500.0,17212.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200073994369,0.0200047161421,0.0200001116154,0.919965983724,0.0200217890816,0.510984848485,0.144806014692,0.0632183908046,0.0215517241379,0.745762711864,0.254237288136,0.339273415978,0.05,1.0,-0.296944444444,-0.7,-0.15,0.5,-0.1875,0.0,0.1875,4100.0
1.0,9.0,546.0,0.477695166398,0.999999997033,0.614243321619,5.0,3.0,1.0,0.0,4.67216117216,9.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1500.0,350.5,0.0,843300.0,125955.555556,0.0,3753.50782473,1935.83724502,2200.0,104100.0,53150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229986563817,0.0228805122862,0.630414982801,0.0224031080605,0.301302740471,0.479387279387,0.227772227772,0.0457875457875,0.010989010989,0.806451612903,0.193548387097,0.399515151515,0.0333333333333,1.0,-0.125793650794,-0.166666666667,-0.0714285714286,0.5,0.0625,0.0,0.0625,2800.0
1.0,13.0,498.0,0.543610546565,0.999999996528,0.739583330765,10.0,5.0,3.0,3.0,4.64859437751,3.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,210300.0,843300.0,429000.0,3066.80068986,3666.53455724,3389.05093774,1300.0,71700.0,15580.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667343068,0.0704732802979,0.0666689877443,0.729523966297,0.0666670313536,0.337608225108,0.11295544733,0.0441767068273,0.0100401606426,0.814814814815,0.185185185185,0.269332939787,0.0333333333333,0.5,-0.371785714286,-0.8,-0.0714285714286,0.0,0.0,0.5,0.0,523.0
1.0,10.0,669.0,0.496904023999,0.999999997685,0.618055554125,7.0,1.0,13.0,1.0,4.53811659193,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,697.0,197.5,697.0,843300.0,277149.25,697.0,3445.03399048,2524.08695482,4500.0,4500.0,4500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548286619843,0.300240250455,0.0500021840568,0.051302988346,0.0501679572987,0.535219542362,0.262538651824,0.0538116591928,0.0119581464873,0.818181818182,0.181818181818,0.440723905724,0.0333333333333,1.0,-0.345833333333,-0.8,-0.05,0.6,0.5,0.1,0.5,1100.0
1.0,9.0,227.0,0.600938964315,0.999999993197,0.659863941089,4.0,3.0,12.0,0.0,5.00440528634,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,765.0,280.084285714,8400.0,843300.0,379842.857143,3285.0,8026.25056604,5499.28895171,3100.0,12900.0,8000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.205930811843,0.319230417973,0.0285718614789,0.417169579185,0.0290973295209,0.529166666667,0.19375,0.0264317180617,0.00881057268722,0.75,0.25,0.445833333333,0.2,0.6,-0.075,-0.1,-0.05,0.0,0.0,0.5,0.0,2900.0
1.0,13.0,1185.0,0.463620980995,0.99999999859,0.671368123172,47.0,9.0,3.0,2.0,4.84894514768,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1300.0,215.833333333,0.0,843300.0,211414.285714,0.0,5150.0,3545.09768572,924.0,3800.0,2144.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0293139619362,0.0285782895872,0.0285734287164,0.028710584209,0.884823735551,0.490923073976,0.0954640271233,0.053164556962,0.020253164557,0.724137931034,0.275862068966,0.308077200577,0.0333333333333,1.0,-0.318601190476,-1.0,-0.05,0.260606060606,-0.0151515151515,0.239393939394,0.0151515151515,975.0
1.0,6.0,615.0,0.47811447731,0.999999997214,0.629526460642,12.0,4.0,3.0,1.0,4.74146341463,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,825.0,199.666666667,6600.0,843300.0,490166.666667,2957.92668843,4346.54331254,3564.00293625,3600.0,86200.0,35466.6666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.353706209304,0.0333437355099,0.22564609125,0.0334716682667,0.353832295669,0.386050578423,0.10110472155,0.0373983739837,0.0292682926829,0.560975609756,0.439024390244,0.407453416149,0.0333333333333,1.0,-0.183179012346,-0.5,-0.125,0.333333333333,0.0,0.166666666667,0.0,6000.0
1.0,9.0,178.0,0.661016945418,0.999999990741,0.824074066444,7.0,4.0,1.0,0.0,4.87078651685,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3200.0,820.285714286,2800.0,690400.0,215471.428571,1700.93548387,3493.40744368,2672.40310669,930.0,3200.0,1707.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516052126387,0.0285799487878,0.129934337414,0.0285760330248,0.296857554387,0.37790240063,0.0747343565525,0.0280898876404,0.0112359550562,0.714285714286,0.285714285714,0.304415584416,0.1,0.5,-0.427777777778,-0.7,-0.155555555556,0.0,0.0,0.5,0.0,918.0
1.0,11.0,664.0,0.500763358014,0.999999997519,0.647642678294,17.0,3.0,1.0,0.0,5.09186746988,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,640.0,206.714285714,0.0,843300.0,190062.5,0.0,4501.26712329,2232.40863133,686.0,1200.0,863.666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150073310705,0.149874351139,0.650051078448,0.0250001375625,0.0250011221448,0.260907859079,0.0386275648471,0.0180722891566,0.0225903614458,0.444444444444,0.555555555556,0.405357142857,0.05,1.0,-0.192037037037,-0.7,-0.1,0.0,0.0,0.5,0.0,561.0
1.0,14.0,1038.0,0.442590774836,0.999999998358,0.617405581909,19.0,0.0,1.0,0.0,4.61078998073,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1000.0,246.333333333,0.0,843300.0,158580.0,0.0,3255.38242584,2242.9853001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.128269817292,0.0200022605814,0.0201783464145,0.0200009510699,0.811548624642,0.48565981241,0.0574397546898,0.0472061657033,0.0298651252408,0.6125,0.3875,0.3678759166,0.0625,1.0,-0.278449820789,-0.8,-0.05,0.0,0.0,0.5,0.0,1900.0
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,869.0,372.125,0.0,843300.0,198444.444444,0.0,5886.53658537,2542.20273327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0222233935734,0.022223451887,0.550294761493,0.0222513048849,0.383007088162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1400.0
1.0,9.0,357.0,0.62848297019,0.999999996016,0.661354579038,33.0,3.0,1.0,31.0,4.99719887955,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.518,617900.0,843300.0,798220.0,3576.33141532,7285.59616312,5485.40876069,5500.0,22800.0,14150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400355680147,0.040020987299,0.0400004460066,0.839942894033,0.0400001046466,0.577192982456,0.23201754386,0.0336134453782,0.0140056022409,0.705882352941,0.294117647059,0.541666666667,0.25,1.0,-0.318333333333,-0.625,-0.1,0.75,0.8,0.25,0.8,1100.0
1.0,11.0,732.0,0.506329113212,0.999999997859,0.648822268418,22.0,6.0,3.0,3.0,4.95901639344,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,371.0,1100.0,843300.0,166740.0,1039.0,4613.66666667,2309.79895064,1000.0,3700.0,2350.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.119962966901,0.0200027361982,0.818764254502,0.0200016534207,0.0212683889773,0.337064413128,0.0567989929692,0.0204918032787,0.016393442623,0.555555555556,0.444444444444,0.365562770563,0.1,0.55,-0.192824074074,-0.4,-0.1,0.0,0.0,0.5,0.0,1100.0
1.0,13.0,1629.0,0.42571059404,0.99999999895,0.606092436338,15.0,12.0,6.0,0.0,4.55248618785,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1100.0,354.0,1500.0,843300.0,200800.0,1300.0,4288.89370079,2746.80433849,857.0,16900.0,5181.41666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025000435885,0.768945221508,0.0254804668596,0.155573711679,0.0250001640682,0.440151875415,0.105423976608,0.0466543891958,0.0208717004297,0.690909090909,0.309090909091,0.459539473684,0.0333333333333,1.0,-0.429534313725,-1.0,-0.05,0.783333333333,-0.6,0.283333333333,0.6,1400.0
1.0,8.0,140.0,0.678571423724,0.999999987805,0.78048779536,4.0,3.0,1.0,0.0,4.65714285714,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,541.0,313.571428571,9600.0,690400.0,173285.714286,2366.0,3401.49327354,2871.43164156,1500.0,1500.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286023409037,0.600828129461,0.0285835869453,0.0286546922824,0.313331250407,0.440445539309,-0.118044077135,0.0357142857143,0.0785714285714,0.3125,0.6875,0.320606060606,0.136363636364,0.5,-0.417171717172,-0.5,-0.2,0.7,-0.05,0.2,0.05,1000.0
1.0,8.0,487.0,0.528066526969,0.999999996622,0.692567565228,9.0,3.0,1.0,0.0,4.92197125257,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,750.0,261.166666667,0.0,843300.0,201125.0,0.0,3434.60753129,1579.22144216,1400.0,1400.0,1400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.674704598368,0.0276986989381,0.145120008884,0.0250040562996,0.12747263751,0.51685454147,0.165673400673,0.0513347022587,0.0123203285421,0.806451612903,0.193548387097,0.357339393939,0.136363636364,1.0,-0.19537037037,-0.4,-0.125,0.0,0.0,0.5,0.0,993.0
1.0,13.0,216.0,0.598130838326,0.999999991935,0.701612897568,4.0,2.0,1.0,0.0,4.44444444444,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,618.0,225.0,1300.0,843300.0,394925.0,1039.33333333,3260.43846816,2199.00153629,618.0,1300.0,959.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.799997165539,0.0500007144872,0.0500014306765,0.0500003952548,0.0500002940429,0.547816399287,0.351158645276,0.0694444444444,0.0,1.0,0.0,0.424646464646,0.136363636364,0.7,0.0,0.0,0.0,0.5,0.5,0.0,0.5,2000.0
1.0,11.0,415.0,0.579852578428,0.999999996124,0.74031007465,9.0,1.0,2.0,0.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2000.0,567.5,0.0,843300.0,105720.0,0.0,3575.87688997,1802.99197448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200026128184,0.119801137257,0.820192969962,0.020001649422,0.0200016305402,0.422246753247,-0.00934632034632,0.0265060240964,0.0240963855422,0.52380952381,0.47619047619,0.281280991736,0.136363636364,0.6,-0.301666666667,-0.6,-0.05,0.0,0.0,0.5,0.0,829.0
1.0,11.0,408.0,0.522499998694,0.999999995763,0.686440675057,4.0,4.0,2.0,0.0,4.52205882353,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,562.0,154.765,5000.0,843300.0,307266.666667,1813.25,3775.21329987,2883.79044829,1200.0,1600.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69877244409,0.200322334739,0.0333793246962,0.0341907226501,0.0333351738247,0.357538802661,0.106725794531,0.0416666666667,0.0147058823529,0.739130434783,0.260869565217,0.322593582888,0.0333333333333,0.8,-0.184722222222,-0.3,-0.125,0.227272727273,0.0681818181818,0.272727272727,0.0681818181818,1100.0
1.0,13.0,767.0,0.452348992681,0.999999997691,0.653579675165,5.0,1.0,3.0,1.0,4.94132985658,9.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,859.0,320.222222222,1700.0,843300.0,195244.444444,1164.5,7466.0,3159.92571374,59400.0,59400.0,59400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223273879172,0.0222239048208,0.489263756049,0.0222366819117,0.443948269301,0.510456349206,0.0884399801587,0.0299869621904,0.0104302477184,0.741935483871,0.258064516129,0.272510351967,0.0625,0.6,-0.226041666667,-0.3,-0.125,0.9,-0.6,0.4,0.6,1700.0
1.0,11.0,111.0,0.693693687444,0.999999985714,0.757142846327,4.0,1.0,0.0,1.0,4.6036036036,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,767.0,208.75,0.0,843300.0,426316.666667,0.0,5335.98444976,2923.72849277,3400.0,3400.0,3400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.202126940854,0.375643812792,0.0333553439706,0.355538220793,0.0333356815905,0.642424242424,0.131060606061,0.036036036036,0.00900900900901,0.8,0.2,0.221590909091,0.136363636364,0.25,-0.1,-0.1,-0.1,0.0,0.0,0.5,0.0,762.0
1.0,11.0,634.0,0.503164556166,0.999999997647,0.65411764552,16.0,1.0,0.0,0.0,5.69716088328,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1600.0,449.5,1600.0,843300.0,395366.666667,1098.60714286,4186.62011173,2762.22209402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.866665906564,0.0333336279499,0.0333334162929,0.0333334134699,0.0333336357238,0.349304520616,0.157141082961,0.0678233438486,0.00630914826498,0.914893617021,0.0851063829787,0.245246652572,0.0333333333333,1.0,-0.183333333333,-0.25,-0.1,0.601515151515,0.295454545455,0.101515151515,0.295454545455,525.0
1.0,10.0,618.0,0.544839254577,0.999999997214,0.715877435332,17.0,2.0,5.0,1.0,4.52427184466,7.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,673.0,417.2,0.0,51900.0,29185.7142857,0.0,4618.45454545,2362.90693143,2100.0,2900.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.301659330273,0.364818632607,0.0287474962903,0.275436465681,0.0293380751491,0.42371031746,0.089841978458,0.037216828479,0.0307443365696,0.547619047619,0.452380952381,0.426915113872,0.1,1.0,-0.235620300752,-0.4,-0.05,0.367857142857,0.292857142857,0.132142857143,0.292857142857,1200.0
1.0,12.0,342.0,0.634615382581,0.999999995935,0.703252029662,35.0,5.0,27.0,2.0,5.30701754386,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1700.0,319.857142857,12000.0,843300.0,515885.714286,3257.02700313,6485.72821577,4748.6598933,9300.0,15600.0,12450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286231918646,0.467543695521,0.0285716044369,0.446576267936,0.0286852402421,0.648768638769,0.279567099567,0.0350877192982,0.00292397660819,0.923076923077,0.0769230769231,0.454458874459,0.1,0.9,-1.0,-1.0,-1.0,0.25,0.1,0.25,0.1,5800.0
1.0,12.0,329.0,0.617283948712,0.999999994595,0.816216211804,5.0,2.0,1.0,0.0,4.61398176292,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1400.0,423.375,0.0,843300.0,153820.0,0.0,8054.61538462,3339.74146979,3200.0,5200.0,4200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358653635922,0.346471860943,0.0200064326347,0.0202938537466,0.254574216755,0.51492194674,0.241345270891,0.063829787234,0.0151975683891,0.807692307692,0.192307692308,0.45386002886,0.1,1.0,-0.313333333333,-0.6,-0.15,0.95,0.8,0.45,0.8,54900.0
